,history_id,station_name,province,lon,lat,elevation (m),Tmean,Tmin (degC),Tmax (degC),HDD (degC-day),rlon,rlat
474,3973,WATROUS EAST,SK,-105.4,51.6667,526,2,-32,23,5865,-5.214211817459767,4.448566909522275
475,3977,WEYBURN,SK,-103.833,49.65,570,4,-30,27,5376,-4.421666135144434,2.3444152303763364
476,3979,WHITEWOOD,SK,-102.26700000000001,50.35,598,2,-31,24,5753,-3.362546462664063,2.9639579026062517
477,3984,WOLSELEY,SK,-103.28299999999999,50.4333,594,3,-32,26,5590,-4.003195614311606,3.095145878156031
478,3985,WYNYARD,SK,-104.2,51.7667,561,2,-31,26,5793,-4.46219952097385,4.473443711760957
479,3987,YELLOW GRASS,SK,-104.18299999999999,49.8167,580,4,-29,26,5236,-4.632149798689609,2.5308055853026388
480,3992,YORKTON A,SK,-102.46700000000001,51.2667,498,2,-33,23,5999,-3.42540834014595,3.887198018830976
481,3993,TONKIN,SK,-102.23299999999999,51.2,527,2,-31,22,5949,-3.2835129698857455,3.810561618350116
482,3998,WYNYARD (AUT),SK,-104.2,51.7667,560,2,-30,23,5818,-4.46219952097385,4.473443711760957
483,3999,ZEHNER,SK,-104.4,50.6333,683,3,-32,24,5734,-4.693936961270538,3.3568203245059554
484,4002,WEYBURN,SK,-103.8,49.7,589,3,-31,22,5492,-4.39599211308612,2.392352772509108
485,4006,ABBEY,SK,-108.78299999999999,50.7,695,5,-31,27,5106,-7.447614010539214,3.764843611521291
486,4008,ALSASK HARDENE,SK,-109.85,51.3333,658,4,-33,26,5368,-8.012063646924494,4.4960464794674335
487,4009,ANEROID,SK,-107.3,49.7167,754,5,-27,26,5015,-6.645855250272714,2.65724539890561
488,4010,ASSINIBOIA,SK,-105.96700000000001,49.7333,724,4,-31,27,5141,-5.78779510740555,2.5672897485635935
489,4011,ASSINIBOIA AIRPORT,SK,-105.946,49.7292,726,4,-29,22,5206,-5.774769190126448,2.5616572968723665
490,4012,BEECHY,SK,-107.311,50.832,660,4,-30,26,5172,-6.505263198283556,3.7636991911369555
491,4022,CODERRE,SK,-106.367,50.1333,685,4,-29,24,5383,-5.996687382672818,2.9947906157047606
492,4025,COURVAL,SK,-105.883,50.1833,693,4,-29,27,5393,-5.6824517915707995,3.0081405607043217
493,4026,CYPRESS HILLS,SK,-109.46700000000001,49.6667,1196,4,-29,23,5460,-8.04155769934886,2.811998922205028
494,4029,ELBOW CS,SK,-106.583,51.1333,595,3,-30,23,5411,-6.011103315258324,4.004028274264496
495,4032,ELBOW 2 NE,SK,-106.55,51.1667,605,3,-30,23,5488,-5.986396355842538,4.034632687863994
496,4033,ELROSE,SK,-108.03299999999999,51.1333,610,4,-31,28,5119,-6.915259829712671,4.1243678344601875
497,4034,ESTON,SK,-108.76700000000001,51.15,680,4,-33,26,5404,-7.369585719764452,4.208175040162602
498,4040,GOLDEN PRAIRIE,SK,-109.8,50.1833,747,5,-31,25,4946,-8.169887026018502,3.356437054558129
499,4063,LEADER 2,SK,-109.53299999999999,50.8833,674,4,-32,26,5116,-7.888430692652143,4.019695349595684
500,4065,LUCKY LAKE,SK,-107.15,50.95,665,3,-29,20,5310,-6.388839086316044,3.8673502491107055
501,4068,MAPLE CREEK,SK,-109.46600000000001,49.9025,767,5,-28,25,4803,-8.003292419347964,3.044682502865987
502,4070,MAPLE CREEK NORTH,SK,-109.46700000000001,50.0,764,6,-28,28,4726,-7.988365624920761,3.1410386313108254
503,4086,ROCK POINT,SK,-107.26299999999999,51.1539,725,4,-30,25,5386,-6.432663915289442,4.078796581815819
504,4095,STEWART VALLEY,SK,-107.8,50.6,727,4,-30,26,5030,-6.844124417848686,3.57573762417401
505,4100,SWIFT CURRENT A,SK,-107.68299999999999,50.3,817,4,-31,23,5146,-6.811573228356857,3.2683382675249013
506,4103,SWIFT CURRENT CDA,SK,-107.73299999999999,50.2667,825,4,-29,25,5175,-6.847848201400332,3.239737027524128
507,4104,TOMPKINS,SK,-108.8,50.05,811,6,-28,26,4698,-7.556638000229103,3.1239268157126836
508,4110,LEADER AIRPORT,SK,-109.501,50.9095,676,4,-30,24,5209,-7.864251449612356,4.042323964101323
509,4116,CLAYDON,SK,-109.1,49.1333,975,5,-27,27,4961,-7.88928622531456,2.2477172015257336
510,4120,CORONACH,SK,-105.51700000000001,49.1167,773,4,-30,27,5230,-5.565919320395133,1.9217580791277464
511,4122,CORONACH SPC,SK,-105.48299999999999,49.05,756,4,-28,27,5185,-5.551048048175222,1.8530276791510933
512,4123,CYPRESS HILLS PARK,SK,-109.514,49.6406,1271,4,-27,23,5149,-8.07580326635713,2.791091450100094
513,4127,EASTEND CYPRESS (AUT),SK,-108.98899999999999,49.4378,1080,4,-28,23,5210,-7.770754446701081,2.537436513099903
514,4133,FRONTIER,SK,-108.56700000000001,49.2,901,5,-29,27,4919,-7.534424637373432,2.2609165501685404
515,4145,TREELON,SK,-108.383,49.0,902,5,-27,26,4910,-7.444549262222911,2.0454001350395923
516,4152,WEST POPLAR RIVER,SK,-106.383,49.0,876,4,-31,26,5472,-6.143356834257447,1.8709560722784313
517,4158,ARTLAND,SK,-109.9,52.7833,640,3,-32,25,5663,-7.8023032720598176,5.931250671246032
518,4163,BIGGAR,SK,-107.98299999999999,52.0667,671,3,-32,25,5691,-6.752163373239996,5.044025402318534
519,4164,BUTTE ST PIERRE,SK,-109.2,53.45,572,1,-33,23,6106,-7.277127875163325,6.521524327565458
520,4184,KINDERSLEY A,SK,-109.18299999999999,51.5167,694,3,-32,25,5536,-7.570753106418941,4.610409614867476
521,4191,LLOYDMINSTER 12E,SK,-109.667,53.2833,648,2,-34,24,5913,-7.580763452375908,6.401482546734795
522,4198,MEDSTEAD,SK,-108.03299999999999,53.35,700,1,-33,22,6237,-6.599840819374417,6.318702835497008
523,4200,NORTH BATTLEFORD A,SK,-108.256,52.7719,548,2,-34,24,5906,-6.816518407766225,5.765774172302074
524,4208,ROSETOWN,SK,-108.01700000000001,51.6167,586,3,-32,26,5415,-6.836789854473691,4.601498258506275
525,4210,ROSETOWN EAST,SK,-107.917,51.5667,586,3,-32,23,5810,-6.782143420224657,4.543253953489351
526,4211,RUDDELL,SK,-107.85,52.5833,538,3,-32,24,5568,-6.5985850629687155,5.544122937827777
527,4218,SCOTT CDA,SK,-108.835,52.3597,660,2,-29,22,5999,-7.227641306952379,5.410314696485807
528,4230,WASECA,SK,-109.404,53.1309,638,2,-32,25,5854,-7.449038531760667,6.225710886059227
529,4240,CAMEO,SK,-106.55,53.2833,488,1,-35,22,6377,-5.725413134004645,6.135210259560193
530,4257,HARRIS,SK,-107.583,51.7333,578,3,-31,24,5477,-6.553164192605149,4.679668930226122
531,4270,MELFORT,SK,-104.6,52.8167,490,1,-32,21,6094,-4.606198823522794,5.541979838388668
532,4272,MELFORT CDA,SK,-104.6,52.8167,480,1,-33,24,6114,-4.606198823522794,5.541979838388668
533,4280,OUTLOOK PFRA,SK,-107.05,51.4833,541,4,-31,25,5308,-6.257256460178759,4.388030623549306
534,4282,PILGER,SK,-105.15,52.4167,552,2,-32,25,6100,-4.980624489834444,5.177926663751053
535,4285,PRINCE ALBERT A,SK,-105.667,53.2167,428,1,-33,24,6103,-5.205649220236125,6.007061876745139
536,4305,SASKATOON SRC,SK,-106.6,52.15,497,4,-29,27,5586,-5.895926545544545,5.014279146457886
537,4307,SASKATOON WATER TP,SK,-106.68299999999999,52.1167,483,4,-28,27,5100,-5.950817773475999,4.987551067410895
538,4316,VISCOUNT,SK,-105.633,51.95,547,2,-34,26,5845,-5.326736878329552,4.745942265607827
539,4319,WEIRDALE,SK,-105.25,53.45,474,1,-34,25,6234,-4.931115587519079,6.211809802296381
540,4322,LANGHAM 2W,SK,-107.01700000000001,52.3667,503,2,-32,24,5594,-6.1227191232659415,5.261436470579305
541,4332,BUFFALO NARROWS A,SK,-108.43299999999999,55.8333,434,1,-33,24,6258,-6.468147253388817,8.809364042689996
542,4338,CLUFF LAKE,SK,-109.51700000000001,58.3667,330,-1,-36,24,6941,-6.658968251622057,11.403405051096488
543,4346,CREE LAKE,SK,-107.133,57.35,495,-2,-38,21,7492,-5.534482218850916,10.211000872120755
544,4363,KEY LAKE,SK,-105.617,57.25,509,-2,-38,23,7377,-4.721178101861767,10.011841930809885
545,4369,LA RONGE A,SK,-105.26700000000001,55.15,379,0,-34,22,6513,-4.758247218746956,7.903160812653753
546,4373,LOON LAKE CDA EPF,SK,-109.1,54.05,543,1,-34,23,6137,-7.1238728373549876,7.104910919066427
547,4378,MEADOW LAKE A,SK,-108.51700000000001,54.1333,481,1,-35,22,6290,-6.770535142688353,7.135252540529704
548,4392,SPIRITWOOD WEST,SK,-107.55,53.3667,584,1,-31,21,6015,-6.310304850448561,6.295206216756323
549,4396,STONY RAPIDS A,SK,-105.833,59.25,245,-4,-39,20,7865,-4.604034071073405,12.01176366560062
550,4399,WASKESIU LAKE,SK,-106.06700000000001,53.9167,569,1,-31,21,6100,-5.362566278886254,6.729632151874416
551,4407,AYLSHAM,SK,-103.8,53.2,362,1,-33,24,6212,-4.088760434496844,5.878916848485432
552,4416,LOST RIVER,SK,-104.333,53.2833,375,1,-33,25,6228,-4.400474751622954,5.990955855920777
553,4418,NIPAWIN A,SK,-104.0,53.3333,372,1,-35,23,6226,-4.196613718484254,6.022339598671445
554,4444,HUDSON BAY A,SK,-102.31700000000001,52.8167,358,1,-33,23,6282,-3.224959760138713,5.427034731484576
555,4456,PELLY,SK,-101.867,52.0833,509,1,-32,22,6345,-2.9985995226180022,4.6772057377107075
556,4457,PELLY 2,SK,-101.9,51.7333,499,2,-32,26,5984,-3.0410843278094837,4.329181842759334
557,4471,BINSCARTH,MB,-101.26700000000001,50.5833,526,2,-32,26,5937,-2.711981015898477,3.157757887547335
558,4474,BOGGY CREEK,MB,-101.391,51.5386,609,1,-32,23,6220,-2.736568935201806,4.115916935753063
559,4475,BRANDON A,MB,-99.9519,49.91,409,2,-32,25,5869,-1.9022360052764455,2.4461289022730366
560,4477,BRANDON CDA,MB,-99.9833,49.8667,363,3,-31,27,5657,-1.9241254340494038,2.4036333940360897
561,4482,CAMERON,MB,-100.46700000000001,49.4667,442,3,-31,23,5606,-2.253770610868459,2.01697541858997
562,4483,CARBERRY CS,MB,-99.3574,49.9058,384,2,-31,23,5781,-1.5193890618839296,2.4288455569653005
563,4489,CYPRESS RIVER,MB,-99.0833,49.55,374,4,-31,27,5497,-1.352320706706114,2.0681265362032217
564,4524,OAKNER,MB,-100.633,50.1,503,2,-31,25,5764,-2.331970639315499,2.6545108371310495
565,4526,PIERSON,MB,-101.26700000000001,49.1833,469,4,-29,26,5357,-2.788925790154022,1.759869947385571
566,4531,PORTAGE SOUTHPORT A,MB,-98.2667,49.9,270,3,-30,27,5525,-0.816592826955396,2.406655175540253
567,4534,PORTAGE SOUTHPORT,MB,-98.2841,49.9031,273,3,-29,24,5493,-0.8277576502716281,2.4099388375397495
568,4542,ROBLIN,MB,-101.363,51.1833,540,1,-32,23,6020,-2.739158794258717,3.760196423505861
569,4550,ST ALPHONSE,MB,-99.0167,49.45,403,4,-30,27,5475,-1.3116963458875754,1.9670199217075781
570,4552,SANDY LAKE,MB,-100.1,50.5,625,1,-31,25,6016,-1.9740473741181737,3.039374012059399
571,4553,SHOAL LAKE CS,MB,-100.603,50.4549,561,2,-31,22,6089,-2.2962437089641146,3.008132497519388
572,4562,SOURIS,MB,-100.25,49.65,433,3,-32,26,5742,-2.1051172813454797,2.1940200283558933
573,4565,STRATHCLAIR,MB,-100.4,50.4,579,2,-31,24,6011,-2.1693572616836576,2.947457268907272
574,4575,TURTLE MOUNTAIN 6,MB,-100.31700000000001,49.3,503,3,-31,27,5453,-2.1634391440554928,1.8461722388645943
575,4578,VIRDEN,MB,-100.95,49.8333,445,3,-30,25,5614,-2.5488583429224527,2.398079809265068
576,4581,WASAGAMING,MB,-99.9419,50.655,627,1,-32,22,6402,-1.8675357401014678,3.190349735680813
577,4586,MELITA,MB,-100.986,49.2813,446,3,-30,22,5536,-2.6003980818173,1.847991952515984
578,4592,ALTONA,MB,-97.55,49.1,248,4,-28,28,5319,-0.36024496770735226,1.6012747916408643
579,4600,CARMAN,MB,-98.15,49.4333,282,3,-29,27,5245,-0.7482821736307885,1.9388365983686902
580,4618,EMERSON AUT,MB,-97.2375,49.0,242,4,-29,27,5379,-0.1558671941190945,1.500238175261201
581,4628,GRETNA (AUT),MB,-97.56,49.0308,253,3,-29,24,5409,-0.36729378923272993,1.5321233667437582
582,4644,MARQUETTE,MB,-97.8071,50.0134,244,3,-31,27,5586,-0.5191396988927048,2.5160958184100637
583,4648,MIAMI THIESSEN,MB,-98.25,49.45,297,4,-28,27,5150,-0.8130760493526549,1.956539149126066
584,4651,MORDEN CDA,MB,-98.0833,49.1833,298,4,-30,28,5420,-0.7083728658870007,1.6882373082187547
585,4657,MYRTLE,MB,-97.7833,49.4,248,3,-30,27,5508,-0.510023459423396,1.9025703794522904
586,4674,PILOT MOUND (AUT),MB,-98.9049,49.191,470,2,-31,23,5722,-1.2453482523306831,1.7062631912498636
587,4675,PILOT MOUND 2,MB,-98.9,49.2,472,3,-29,25,5595,-1.241925251669407,1.7151820839797263
588,4677,PINEY,MB,-96.0058,49.0309,326,3,-31,26,5543,0.6520645088268568,1.5350710334875086
589,4678,PLUM COULEE,MB,-97.8,49.05,265,4,-30,28,5388,-0.5245030077534,1.5526997089048007
590,4700,SELKIRK,MB,-96.8681,50.1672,226,3,-31,27,5492,0.08458005588984939,2.667271777948411
591,4701,SNOWFLAKE,MB,-98.65,49.0667,474,3,-31,26,5497,-1.0813719494445242,1.5781799589874443
592,4703,SPRAGUE,MB,-95.5983,49.0236,329,3,-30,22,5630,0.9194384967178424,1.5318919790453405
593,4704,SPRAGUE,MB,-95.6,49.0167,329,3,-32,24,5869,0.9184478878606154,1.5249729993026886
594,4706,STEINBACH,MB,-96.7667,49.5333,254,3,-31,26,5682,0.15150827139782444,2.0335274203908495
595,4709,STONY MOUNTAIN,MB,-97.1667,50.1167,236,3,-31,25,5615,-0.107003867454187,2.616814766031618
596,4715,TURTLE MOUNTAIN 11,MB,-100.117,49.1333,579,3,-29,25,5454,-2.0397530351410067,1.6742075566257653
597,4742,WINNIPEG THE FORKS,MB,-97.1294,49.8883,230,5,-27,23,5240,-0.08344225224319311,2.3883694702034233
598,4753,ZHODA,MB,-96.5167,49.25,305,3,-32,26,5668,0.31562401784473887,1.75098144362941
599,4756,CARMAN U OF M CS,MB,-98.0297,49.4981,268,3,-30,23,5528,-0.6691504847160616,2.002533166016492
600,4762,WINNIPEG A CS,MB,-97.2494,49.9167,239,3,-31,23,5691,-0.1607315137982126,2.4169579145334237
601,4763,ARBORG,MB,-97.0833,50.9333,224,2,-32,25,6089,-0.0525920979644637,3.433328186669455
602,4766,BEAUSEJOUR 2,MB,-96.4667,50.0333,251,3,-33,24,5613,0.3428936572918165,2.534476547966111
603,4770,BERENS RIVER CS,MB,-97.022,52.3597,222,1,-32,21,6335,-0.013483923037703209,4.859701908610029
604,4772,BISSETT,MB,-95.7,51.0333,259,2,-33,26,6022,0.8190498276713648,3.5401506876544375
605,4775,BROAD VALLEY,MB,-97.4667,50.9833,259,2,-32,24,5983,-0.29435164781651685,3.484183858647711
606,4787,GIMLI,MB,-97.0167,50.6333,223,2,-31,26,5949,-0.010608356324525762,3.133301139837197
607,4788,GIMLI,MB,-97.0167,50.6333,223,2,-32,23,5706,-0.010608356324525762,3.133301139837197
608,4790,GIMLI HARBOUR CS,MB,-96.9822,50.6311,217,3,-29,23,5596,0.011307615739156248,3.1311012949986092
609,4793,GIMLI INDUSTRIAL PARK,MB,-97.05,50.6333,230,2,-32,25,5802,-0.031761544020923994,3.133310217622899
610,4796,GRAND RAPIDS HYDRO,MB,-99.2833,53.1581,223,1,-31,26,6202,-1.3756063661483318,5.678308941216235
611,4802,HODGSON 2,MB,-97.4651,51.1861,232,1,-33,25,6312,-0.29212404081842136,3.686974162525788
612,4804,INDIAN BAY,MB,-95.1972,49.6239,327,3,-31,24,5595,1.1685590870668008,2.137454399850029
613,4814,PINAWA WNRE,MB,-96.0583,50.1806,267,3,-31,26,5588,0.6036826195291788,2.684257636904828
614,4825,VICTORIA BEACH (AUT),MB,-96.5667,50.7,220,4,-30,24,5614,0.2748711630557643,3.2007662956617806
615,4827,OSTENFELD,MB,-96.4833,49.8167,274,3,-31,24,5711,0.33366328798232175,2.3178092398446517
616,4828,PINAWA,MB,-96.0647,50.1772,268,3,-32,26,5781,0.5996210592201111,2.6808083374383638
617,4843,DAUPHIN A,MB,-100.05,51.1,305,2,-31,26,5751,-1.9186062210436028,3.637650982133446
618,4848,DELTA MARSH CS,MB,-98.3822,50.1826,248,3,-29,25,5720,-0.8860081616431726,2.69047932872118
619,4859,GILBERT PLAINS,MB,-100.46700000000001,51.1,404,2,-32,25,6018,-2.1807652710283705,3.6486471044256565
620,4862,COWAN,MB,-100.65,52.0333,366,2,-31,25,6034,-2.251761325269158,4.586182571642997
621,4867,GLADSTONE SOUTH,MB,-99.0167,50.1833,282,3,-31,26,5606,-1.2926387503021448,2.7000726518314337
622,4882,LANGRUTH,MB,-98.55,50.4,250,3,-31,26,5869,-0.9892112152755341,2.909865111521207
623,4892,MAFEKING,MB,-101.098,52.6664,325,2,-29,23,5959,-2.494310742355356,5.232169727941138
624,4904,NEEPAWA MURRAY 6 SOUTHWEST,MB,-99.5667,50.15,412,3,-29,26,5531,-1.6461626722303258,2.677185304459422
625,4905,NEEPAWA WATER,MB,-99.4667,50.2167,358,3,-31,24,5745,-1.5799271982076977,2.7417748980488845
626,4913,PINE RIVER,MB,-100.56700000000001,51.8,378,2,-31,25,5919,-2.2113579097034943,4.350752600757855
627,4924,SWAN RIVER,MB,-101.21700000000001,52.05,347,2,-31,23,6091,-2.6003435111991897,4.620556672303039
628,4927,VOGAR,MB,-98.75,50.9167,250,2,-30,26,5701,-1.1051624067779984,3.429143610814428
629,4928,MCCREARY,MB,-99.53,50.7119,351,3,-29,25,5610,-1.6042969155238473,3.238015104367019
630,4934,OAKPOINT MARINE,MB,-98.0367,50.4995,250,2,-29,23,5840,-0.6603151832297092,3.003904372048266
631,4935,SWAN RIVER RCS,MB,-101.23299999999999,52.115,335,2,-31,22,5945,-2.6066397449072016,4.685995917015492
632,4938,FLIN FLON,MB,-101.883,54.7667,320,1,-31,26,6129,-2.8381373462595576,7.355874420011581
633,4939,FLIN FLON A,MB,-101.68299999999999,54.6833,304,0,-33,25,6605,-2.7271258170741155,7.265476171623048
634,4947,THE PAS A,MB,-101.1,53.9667,270,1,-33,25,6467,-2.4262533068727663,6.530706804739108
635,4957,CHURCHILL A,MB,-94.0664,58.7392,29,-6,-36,23,8925,1.5517817622508403,11.268490682622877
636,4966,CROSS LAKE JENPEG,MB,-98.0303,54.5397,219,0,-33,25,6748,-0.6022408708106671,7.043692215883258
637,4970,GILLAM A,MB,-94.7106,56.3575,145,-4,-36,24,7923,1.2834890209619778,8.876406118523924
638,4976,ISLAND LAKE A,MB,-94.65,53.85,236,-1,-34,24,6874,1.3946292957132782,6.37108696084185
639,4988,LYNN LAKE A,MB,-101.07600000000001,56.8639,357,-3,-37,24,7778,-2.2572180214763757,9.423099719603844
640,5018,THOMPSON A,MB,-97.8625,55.8033,224,-3,-36,24,7603,-0.4898819825218631,8.306018505604065
641,5021,THOMPSON ZOO,MB,-97.8661,55.751999999999995,206,-2,-36,25,7305,-0.4925104513896938,8.254744499515642
642,5029,NORWAY HOUSE A,MB,-97.85,53.95,224,-1,-35,25,6910,-0.5033945328851623,6.452753004204012
643,5034,BIG TROUT LAKE,ON,-89.8667,53.8333,224,-2,-36,24,7465,4.229992367547862,6.527474346337769
644,5039,EAR FALLS,ON,-93.2167,50.6333,361,2,-29,23,5912,2.4023624021833774,3.191779796551675
645,5046,LANSDOWNE HOUSE (AUT),ON,-87.9361,52.1961,253,-1,-31,22,6904,5.562715540897963,5.02058830583224
646,5052,PICKLE LAKE (AUT),ON,-90.2178,51.4492,391,0,-31,19,6728,4.2317050546339585,4.133883041177155
647,5053,PICKLE LAKE A,ON,-90.2142,51.4464,386,1,-32,25,6430,4.234191060809857,4.131289646967927
648,5060,RED LAKE A,ON,-93.7931,51.0669,386,1,-32,24,6154,2.018623133323337,3.6085516827729736
649,5072,BARWICK,ON,-93.9667,48.6333,335,4,-30,26,5485,2.0045267189053573,1.17242148420654
650,5080,FORT FRANCES,ON,-93.4167,48.6167,343,4,-30,26,5350,2.3685206274323862,1.171307503113004
651,5081,FORT FRANCES A,ON,-93.4333,48.65,342,3,-30,26,5376,2.3560277919814805,1.2040678231957311
652,5085,MINE CENTRE,ON,-92.6167,48.7667,343,3,-29,26,5486,2.888354841498004,1.3481612006290875
653,5090,SLEEMAN,ON,-94.4167,48.7167,335,3,-32,25,5637,1.7044929060086724,1.2450305823457917
654,5096,EMO RADBOURNE,ON,-93.8333,48.6833,350,3,-32,25,5784,2.0905986080791252,1.2258957845981295
655,5098,DRYDEN,ON,-92.8333,49.7833,372,2,-31,25,5759,2.691247840369279,2.355451406451814
