,ilocy,ilocx,HDD (degC-day),rlat,rlon,lat,lon,station_name,ratio,model_vals,best_tol
531,726,489,3877.65,3.179127075032331,-12.65283507632622,49.0894,-116.5095,CRESTON,0.6033517727194405,6280.998287258221,0.9773062166686053
532,726,545,4773.65,3.1666581548371817,-10.173226964583069,49.6318,-112.8,LETHBRIDGE A,0.9407370357233924,4959.215640545744,0.9773062166686053
533,726,664,5913.15,3.1741915710209807,-4.882522538616095,50.4333,-104.667,REGINA INT'L A,1.062393190045933,5439.566357578127,0.9773062166686053
534,726,678,5789.15,3.1828402961635955,-4.251731975115476,50.5,-103.68299999999999,INDIAN HEAD PFRA,1.00782481971894,5613.844959488975,0.9773062166686053
535,726,713,6210.15,3.157757887547335,-2.711981015898477,50.5833,-101.26700000000001,BINSCARTH,1.0797914975643892,5620.73160895826,0.9773062166686053
536,726,732,6675.15,3.190349735680813,-1.8675357401014678,50.655,-99.9419,WASAGAMING,1.1873908976229692,5494.117906120999,0.9773062166686053
537,726,1171,5968.15,3.175729098648031,17.567423098047176,47.6667,-70.4167,NOTRE DAME DES MONTS,1.0606575148981512,5499.145591374816,0.9773062166686053
538,726,1242,5163.15,3.1668816081319098,20.688150177613355,46.5525,-66.1403,DOAKTOWN,1.0977570560686156,4596.625969924177,0.9773062166686053
539,726,1284,4547.15,3.1895469156001117,22.55128252462423,45.8433,-63.6553,PUGWASH,1.1500951589976887,3863.991538750212,0.9773062166686053
540,726,1292,4662.15,3.16364085105387,22.885859882115625,45.6833,-63.2333,TATAMAGOUCHE,1.1868203190406117,3839.122152647965,0.9773062166686053
541,727,524,5114.15,3.192949668766475,-11.082654513889809,49.4672,-114.177,BEAVER MINES,0.8010664245781889,6239.296061631284,0.9773062166686053
542,727,527,5020.15,3.2193131888389495,-10.95927082271472,49.519666666666666,-114.00066666666667,PINCHER CREEK A,0.8109424478925389,6050.027121356264,0.9773062166686053
543,727,545,4631.15,3.2242799425895714,-10.139555795803165,49.695,-112.76700000000001,LETHBRIDGE CDA,0.9124070182266699,4960.562111985422,0.9773062166686053
544,727,679,6113.15,3.2308577774768055,-4.226503991244114,50.55,-103.65,INDIAN HEAD CDA,1.0599701704680924,5636.403424248559,0.9773062166686053
545,727,781,5887.15,3.2007662956617806,0.2748711630557643,50.7,-96.5667,VICTORIA BEACH (AUT),1.0493427620103464,5483.001838634543,0.9773062166686053
546,727,829,6185.15,3.191779796551675,2.4023624021833774,50.6333,-93.2167,EAR FALLS,1.0480050321740684,5767.897443667823,0.9773062166686053
547,727,1068,6544.15,3.226693631149858,12.995496691892777,49.05,-76.9667,LEBEL SUR QUEVILLON,1.1051266251960847,5787.244947317293,0.9773062166686053
548,727,1175,5659.15,3.23535563304697,17.73710919906378,47.6667,-70.15,LA MALBAIE,1.0244403450104285,5398.774563104342,0.9773062166686053
549,728,620,5448.15,3.239737027524128,-6.847848201400332,50.2667,-107.73299999999999,SWIFT CURRENT CDA,1.0326686390351953,5156.069103945735,0.9773062166686053
550,728,621,5419.15,3.2683382675249013,-6.811573228356857,50.3,-107.68299999999999,SWIFT CURRENT A,1.0267056989404653,5158.410038558456,0.9773062166686053
551,728,674,5787.15,3.2660356220445608,-4.436114995928013,50.5667,-103.98299999999999,QU'APPELLE 1,1.0076896659027283,5612.6582053682305,0.9773062166686053
552,728,738,5883.15,3.238015104367025,-1.604296915523847,50.7119,-99.53,MCCREARY,1.0608900284546725,5419.637204969321,0.9773062166686053
553,728,1189,5871.15,3.2607061037378267,18.350351370101194,47.4833,-69.2833,ST ELEUTHERE,1.1139895186835531,5150.776823084121,0.9773062166686053
554,728,1193,5894.15,3.272071498817136,18.52654239884909,47.4333,-69.0333,RIVIERE BLEUE,1.122206992099701,5133.08995357381,0.9773062166686053
555,729,576,4822.15,3.294490341736107,-8.78098449257167,50.0189,-110.721,MEDICINE HAT A,0.95629170171375,4928.116770503137,0.9773062166686053
556,729,644,5622.15,3.303185646865397,-5.766623266154118,50.4667,-106.06700000000001,PARKBEG,1.045092929716552,5257.486669184168,0.9773062166686053
557,729,1142,6277.15,3.321200862802388,16.278681835293746,48.2167,-72.1667,LAC BOUCHETTE,1.107905362174943,5537.203742671876,0.9773062166686053
558,729,1213,5491.15,3.3020657185607187,19.387549788287743,47.1578,-67.8319,ST LEONARD A,1.0582257762717666,5071.257147568869,0.9773062166686053
559,730,524,5129.15,3.3436410785303474,-11.07419534393788,49.6161,-114.215,CONNELLY CREEK,0.8035717946163582,6238.086272825152,0.9773062166686053
560,730,590,5219.15,3.356437054558129,-8.169887026018502,50.1833,-109.8,GOLDEN PRAIRIE,1.027338100931661,4964.974759624196,0.9773062166686053
561,730,654,5603.15,3.337228887993305,-5.324288278331806,50.55,-105.383,BUFFALO POUND LAKE,1.0208012613166735,5364.406898227695,0.9773062166686053
562,730,668,6007.15,3.3568203245059554,-4.693936961270538,50.6333,-104.4,ZEHNER,1.0560432627083574,5559.265653950894,0.9773062166686053
563,730,1255,5207.15,3.348968471420379,21.264290538497672,46.5,-65.2667,HARCOURT,1.168089669831322,4356.6690105741645,0.9773062166686053
564,730,1311,4794.15,3.336863255409132,23.744543989867303,45.4833,-62.0167,COLLEGEVILLE,1.1977026279843184,3911.9498356007107,0.9773062166686053
565,730,1326,4635.15,3.3478667584073754,24.392707899410343,45.2164,-61.1778,DEMING,1.4648397486135376,3092.461762099962,0.9773062166686053
566,731,471,3855.15,3.395819087785036,-13.437045612651836,49.1,-117.75,WARFIELD,0.6341740178534983,5941.053961722457,0.9773062166686053
567,731,521,5429.15,3.392853431562612,-11.240696431515284,49.6275,-114.48200000000001,CROWSNEST,0.8303487860727189,6390.0160212454175,0.9773062166686053
568,731,540,4998.15,3.3928929926086964,-10.364921532744418,49.8144,-113.161,MONARCH,0.9504858403197513,5139.185519269733,0.9773062166686053
569,732,460,4125.15,3.449463864850556,-13.909759469242152,49.0262,-118.46600000000001,GRAND FORKS,0.6962605041160888,5790.267745846908,0.9773062166686053
570,732,519,5546.15,3.4130634905909547,-11.303295820292044,49.6333,-114.583,COLEMAN,0.8350248816130761,6491.168099213806,0.9773062166686053
571,732,700,6112.15,3.4274527367636076,-3.2992868677279126,50.8167,-102.21700000000001,ATWATER,1.0498636446667589,5689.73144517931,0.9773062166686053
572,732,750,5974.15,3.429143610814428,-1.1051624067779984,50.9167,-98.75,VOGAR,1.0824022874103625,5394.088687930882,0.9773062166686053
573,732,773,6362.15,3.433328186669455,-0.0525920979644637,50.9333,-97.0833,ARBORG,1.1200618943207252,5551.272459053708,0.9773062166686053
574,732,1047,6931.15,3.417587898129606,12.048192644970198,49.4667,-78.3,JOUTEL,1.1484619691298628,5898.197907933203,0.9773062166686053
575,732,1240,5437.15,3.4175135208490293,20.60287773956269,46.8167,-66.1167,MCGRAW BROOK,1.1249673988260356,4723.479543944921,0.9773062166686053
576,732,1263,4928.15,3.420739109984532,21.608073170802484,46.4318,-64.76740000000001,BUCTOUCHE CDA,1.1343258214771623,4245.968433834471,0.9773062166686053
577,733,456,4264.15,3.482428806849257,-14.10936690232043,49.0037,-118.772,MIDWAY,0.7194785352514202,5792.223255626592,0.9773062166686053
578,733,502,4638.15,3.4682737172080658,-12.076659230937375,49.5092,-115.76100000000001,CRANBROOK CITY,0.675720843323864,6708.232953928486,0.9773062166686053
579,733,556,4941.15,3.4919469342595337,-9.668283227416524,50.05,-112.133,VAUXHALL CDA CS,0.9947816929092494,4854.348091559234,0.9773062166686053
580,733,707,6246.15,3.4903975193143655,-2.978402000497234,50.9,-101.71700000000001,LANGENBURG,1.0703176797428229,5703.354565451427,0.9773062166686053
581,733,768,6256.15,3.484183858647711,-0.29435164781651685,50.9833,-97.4667,BROAD VALLEY,1.109001824489253,5513.2229293014525,0.9773062166686053
582,733,989,6683.15,3.4715962322549268,9.475870472936206,50.0667,-82.1667,SMOKY FALLS,1.1330138162018555,5764.699378357053,0.9773062166686053
583,733,1178,5684.15,3.471889413478817,17.855303395265043,47.85,-69.8667,ST SIMEON,1.043945514558698,5321.307533779822,0.9773062166686053
584,733,1195,5796.15,3.483153829805875,18.616475250018723,47.6,-68.8,NOTRE DAME DU LAC,1.0937645397885125,5179.006286708683,0.9773062166686053
585,733,1198,5804.15,3.491313994124788,18.733677276905336,47.5667,-68.6333,STE ROSE DU DEGELIS,1.0925707686545598,5191.821015367608,0.9773062166686053
586,734,586,5317.15,3.510858827697302,-8.329719633721433,50.3092,-110.086,SCHULER,1.0569273148749836,4916.595187602025,0.9773062166686053
587,734,678,6082.15,3.5361326828081547,-4.2745335379287175,50.85,-103.76700000000001,LIPTON,1.0400449518531238,5715.255859970168,0.9773062166686053
588,734,793,6295.15,3.5401506876544375,0.8190498276713648,51.0333,-95.7,BISSETT,1.1026269908188633,5579.665001028487,0.9773062166686053
589,734,1222,5764.15,3.5409585779014408,19.792402985620257,47.2333,-67.15,NICTAU,1.0935413609488838,5151.464617600014,0.9773062166686053
590,734,1263,5079.15,3.5125281854438635,21.606688849567945,46.5167,-64.7167,BUCTOUCHE,1.1985187717517831,4141.683040255612,0.9773062166686053
591,735,474,3837.15,3.5652891404836695,-13.311122271809033,49.2964,-117.632,CASTLEGAR A,0.6063252829643899,6184.9153493244385,0.9773062166686053
592,735,502,4765.15,3.5715594149337595,-12.06538588634602,49.6122,-115.78200000000001,CRANBROOK A,0.6840041370106722,6808.454022969956,0.9773062166686053
593,735,515,5186.15,3.565855703432369,-11.467506817735874,49.7453,-114.883,SPARWOOD,0.7570385706290793,6695.110173004965,0.9773062166686053
594,735,620,5303.15,3.57573762417401,-6.844124417848686,50.6,-107.8,STEWART VALLEY,0.9999862597434064,5182.872676926587,0.9773062166686053
595,735,671,6119.15,3.56461980626041,-4.589525900353018,50.85,-104.26700000000001,CUPAR,1.0550749016217185,5668.1125923245945,0.9773062166686053
596,735,699,6106.15,3.5792392233834045,-3.3206714789392904,50.9667,-102.26700000000001,SALTCOATS,1.0427460028360884,5722.9453181122,0.9773062166686053
597,735,1139,5912.15,3.5858890255644726,16.122340479606144,48.5167,-72.2667,ROBERVAL A,1.0450438344791992,5528.936450552592,0.9773062166686053
598,736,446,3504.15,3.631855361494509,-14.525037632565711,49.0319,-119.443,OSOYOOS WEST,0.5623376068110293,6089.984979948393,0.9773062166686053
599,736,499,4856.15,3.6182607534469056,-12.17419575157562,49.6316,-115.962,KIMBERLEY PCC,0.6957821589706038,6821.022245090016,0.9773062166686053
600,736,500,4948.15,3.622822715353144,-12.169723060108955,49.6371,-115.95700000000001,MARYSVILLE,0.7077175253693532,6833.033777826762,0.9773062166686053
601,736,557,5040.15,3.6206018168190783,-9.63575639477059,50.1825,-112.12200000000001,VAUXHALL NORTH,1.0077530682451301,4887.873907960264,0.9773062166686053
602,736,570,5072.15,3.5910565071829694,-9.028653520187895,50.2667,-111.18299999999999,SUFFIELD A,1.0155542097010084,4881.121735820563,0.9773062166686053
603,736,820,6427.15,3.6085516827729736,2.018623133323337,51.0669,-93.7931,RED LAKE A,1.0737714837576822,5849.748988006395,0.9773062166686053
604,736,1147,6092.15,3.5978108026814204,16.479739155928193,48.4167,-71.75,LAC STE CROIX,1.0668117904720278,5581.018246192469,0.9773062166686053
605,736,1259,4973.15,3.6098271073172277,21.452579182734077,46.6667,-64.8667,REXTON,1.1254391472192498,4318.572375445039,0.9773062166686053
606,736,1281,5030.15,3.596716576564006,22.42466033201312,46.2667,-63.5833,ALBANY,1.4776749246525802,3326.845968460483,0.9773062166686053
607,737,533,4872.15,3.6668932258558855,-10.669080915876853,50.0189,-113.711,CLARESHOLM WATERWORKS,0.8538342843672491,5576.705656731283,0.9773062166686053
608,737,534,5076.15,3.6421323328406863,-10.62702051987502,50.0036,-113.639,CLARESHOLM,0.903769378299478,5489.180172354159,0.9773062166686053
609,737,725,6291.15,3.6486471044256565,-2.1807652710283705,51.1,-100.46700000000001,GILBERT PLAINS,1.102181630171523,5578.3727805714525,0.9773062166686053
610,737,731,6024.15,3.637650982133446,-1.9186062210436028,51.1,-100.05,DAUPHIN A,1.0656698391849209,5524.637208131174,0.9773062166686053
611,737,1136,6115.15,3.6504271546022258,15.99683941147927,48.6167,-72.4167,ST PRIME,1.0710371934993568,5579.987461812278,0.9773062166686053
612,737,1158,5840.15,3.677953743438618,16.97946760951628,48.3333,-71.0,BAGOTVILLE A,0.998649998776877,5715.330604583895,0.9773062166686053
613,737,1184,5699.15,3.6760248375221,18.12667970804226,47.95,-69.3833,ST ARSENE,1.0669621473332798,5220.255225218478,0.9773062166686053
614,737,1256,4878.15,3.6767683756974234,21.31198319515317,46.7833,-65.0167,KOUCHIBOUGUAC CS,1.088412236869883,4380.184418499783,0.9773062166686053
615,737,1285,4698.15,3.652028386449833,22.589602696749118,46.25,-63.3333,ELMWOOD,1.3839933633835717,3317.596256831957,0.9773062166686053
616,737,1318,4875.15,3.676886749261778,24.075014131224947,45.65,-61.3833,PORT HAWKESBURY A,1.2888092754604954,3696.8343516068935,0.9773062166686053
617,738,480,3787.15,3.6986872256867462,-13.054626387464916,49.4914,-117.305,NELSON CS,0.5704990321359001,6487.6626075937575,0.9773062166686053
618,738,768,6585.15,3.686974162525788,-0.29212404081842136,51.1861,-97.4651,HODGSON 2,1.1636871787344603,5530.4450803473355,0.9773062166686053
619,738,1188,6071.15,3.71007111167222,18.31675132549891,47.9167,-69.1,ST CLEMENT,1.1396220518005526,5206.43894873141,0.9773062166686053
620,738,1276,4895.15,3.6845959413421965,22.197652168319504,46.4389,-63.8317,SUMMERSIDE A,1.4116616381427844,3388.9569548828617,0.9773062166686053
621,738,1288,4819.15,3.7088202378029633,22.71596758927946,46.25,-63.1333,CHARLOTTETOWN CDA,1.4196151827870624,3317.6492553510266,0.9773062166686053
622,738,1297,4430.15,3.695154703131543,23.128978936207325,46.0667,-62.6,ALLISTON,1.3173825485155524,3286.526863934169,0.9773062166686053
623,739,383,3316.15,3.7623786139938704,-17.326055028011574,48.3,-123.53299999999999,RACE ROCKS LIGHTSTATION,0.8561088365688145,3785.609810307209,0.9773062166686053
624,739,468,3931.15,3.752921020704988,-13.542665484533513,49.4167,-118.05,DEER PARK,0.6208498930229861,6188.190377145713,0.9773062166686053
625,739,505,4844.15,3.737967306684414,-11.924005969830123,49.8073,-115.631,WASA,0.6725792346887685,7038.899902501378,0.9773062166686053
626,739,606,5379.15,3.764843611521291,-7.447614010539214,50.7,-108.78299999999999,ABBEY,1.0383419393516253,5062.953287503362,0.9773062166686053
627,739,628,5445.15,3.7636991911369555,-6.505263198283556,50.832,-107.311,BEECHY,1.010835616834747,5264.534467391088,0.9773062166686053
628,739,642,5756.15,3.7342872115062344,-5.864321118810744,50.8833,-106.3,TUGASKE,1.0465322983659113,5375.391842049078,0.9773062166686053
629,739,713,6293.15,3.760196423505861,-2.739158794258717,51.1833,-101.363,ROBLIN,1.072323167963409,5735.523395534713,0.9773062166686053
630,739,1154,5882.15,3.741989062421506,16.805250555170705,48.45,-71.2167,SHIPSHAW,1.0096902438842352,5693.490451351079,0.9773062166686053
631,739,1167,6244.15,3.729922529194133,17.384790007504154,48.25,-70.4,RIVIERE ETERNITE,1.0823566865908305,5638.110512378821,0.9773062166686053
632,739,1223,5847.15,3.765611682770055,19.86140863927724,47.4167,-66.9333,MOUNT CARLETON,1.1082302836118172,5156.379616490838,0.9773062166686053
633,739,1248,5203.15,3.765296967036392,20.93925168325036,47.0095,-65.4678,MIRAMICHI A,1.1150913870085908,4560.227888496889,0.9773062166686053
