,ilocy,ilocx,Q10_Gumbel-MM,rlat,rlon,lat,lon,station_name,ratio,model_vals,best_tol
171,754,633,0.223,4.388063674895859,-6.257252146675371,51.48333333,-107.05,OUTLOOK PFRA,0.571765080218188,0.37908405517515287,0.971959754334786
172,754,1193,0.304,4.416690511142627,18.502887617254068,48.51388889,-68.46833333,POINTE-AU-PERE (INRS),3.1861829038237373,0.09273659869405945,0.971959754334786
173,755,392,0.282,4.473602251907387,-16.916836294395274,49.10589583,-123.30336750000001,SANDHEADS CS,0.9272130694374289,0.29560913209378165,0.971959754334786
174,755,402,0.091,4.440478981070972,-16.50292136810328,49.20832333,-122.6900211,PITT MEADOWS CS,0.42638750828326494,0.20743651238888083,0.971959754334786
175,755,657,0.23800000000000002,4.44853377457857,-5.214215428951586,51.66666667,-105.4,WATROUS EAST,0.6064536862655294,0.3814411995022407,0.971959754334786
176,755,674,0.223,4.473410525238996,-4.462202619695296,51.76666667,-104.2,WYNYARD,0.580330385315766,0.3734890171203463,0.971959754334786
177,755,1227,0.231,4.448041820202402,20.021582577436224,47.99,-66.33416667,CHARLO AUTO,2.4897693916622314,0.09017811207866071,0.971959754334786
178,756,453,0.15,4.5077420619667485,-14.222879053496781,49.95722222,-119.37777779999999,KELOWNA,1.1592016236797793,0.12577101357692055,0.971959754334786
179,757,395,0.27699999999999997,4.531988130147841,-16.81361800373649,49.19472222,-123.1838889,VANCOUVER INTL A,1.0542809936455302,0.2553710572167035,0.971959754334786
180,757,477,0.079,4.535698860288343,-13.171617048682501,50.269425,-117.81709440000002,NAKUSP CS,0.6815083336316393,0.11266893859283443,0.971959754334786
181,757,621,0.265,4.5431919325944135,-6.78194231884097,51.56666667,-107.91666670000001,ROSETOWN EAST,0.6826251180576487,0.3773217950602371,0.971959754334786
182,757,1332,0.316,4.543164880667941,24.68839616601449,46.16138889,-60.04805556,SYDNEY A,0.8125430853455452,0.3779975338036101,0.971959754334786
183,758,603,0.32299999999999995,4.608767404503917,-7.569468433826363,51.51527778,-109.18055559999999,KINDERSLEY A,0.8779710621663985,0.3575778453056069,0.971959754334786
184,758,1195,0.311,4.566745837694851,18.630981416578855,48.60888889,-68.2075,MONT JOLI A,2.722559208442929,0.11102769874047896,0.971959754334786
185,758,1314,0.733,4.588363646646774,23.89393865227279,46.55,-61.05,GRAND ETANG,1.498319900359444,0.47549692142277733,0.971959754334786
186,759,1207,0.133,4.623521214546431,19.1592846264715,48.47194444,-67.43472222,AMQUI,1.4447638959103353,0.08947527529754198,0.971959754334786
187,760,386,0.379,4.680274358543418,-17.196777885610086,49.20866528,-123.8105558,ENTRANCE ISLAND,1.086546227961279,0.339030901229185,0.971959754334786
188,760,394,0.331,4.677418954367656,-16.81915663615698,49.33036111,-123.26472220000001,POINT ATKINSON,1.2834028108311293,0.25067630830297916,0.971959754334786
189,760,396,0.039,4.677969762216227,-16.76956278138926,49.34704167,-123.19330829999998,WEST VANCOUVER AUT,0.18098818761774876,0.20944146089310486,0.971959754334786
190,760,716,0.157,4.685965385398002,-2.6065900190944675,52.11497222,-101.2329167,SWAN RIVER RCS,1.0676133196712756,0.14293347471306103,0.971959754334786
191,760,1250,0.40299999999999997,4.662718972537827,21.02561753646174,47.80222222,-64.83333333,BAS CARAQUET,0.8670076204176902,0.4517835504239434,0.971959754334786
192,761,1241,0.2,4.7250855134720275,20.634842638445125,48.01194444,-65.33166667,NEW CARLISLE 1,1.5338406567768204,0.12673542718280023,0.971959754334786
193,762,531,0.32799999999999996,4.769292484492782,-10.758454639357664,51.07611667,-114.22224720000001,COP UPPER,1.334161611854986,0.23895365942852614,0.971959754334786
194,762,535,0.319,4.785993628558092,-10.619828647503724,51.1225,-114.01333329999999,CALGARY INTL A,1.3238354270143207,0.23420974790807036,0.971959754334786
195,764,395,0.52,4.833554553323542,-16.788834370638504,49.48778028,-123.2994528,HOWE SOUND - PAM ROCKS,2.61589399080511,0.19321083883010592,0.971959754334786
196,764,774,0.21,4.859738570519439,-0.013455308300481918,52.35973667,-97.02195333,BERENS RIVER CS,2.0001951843543013,0.10204581533186519,0.971959754334786
197,764,1005,0.196,4.867997166536083,10.202260909953266,51.29111111,-80.60777778,MOOSONEE,1.3696397266794111,0.13909067336377648,0.971959754334786
198,765,382,0.361,4.89026139347413,-17.3647279462562,49.35027778,-124.16027779999999,BALLENAS ISLAND,1.6058885914410732,0.21849427985536124,0.971959754334786
199,765,520,0.14400000000000002,4.895300185968008,-11.27565501371888,51.08333333,-115.06666670000001,BOW VALLEY,0.5693923203024365,0.24580978638747245,0.971959754334786
200,766,555,0.159,4.927599397797105,-9.731734597129488,51.44527778,-112.67666670000001,DRUMHELLER EAST,0.43641644171764127,0.3541149832279198,0.971959754334786
201,766,1252,0.354,4.9424908491171085,21.153074897500563,48.00888944,-64.49416889,MISCOU ISLAND (AUT),0.6487692788645302,0.5303484061956645,0.971959754334786
202,767,358,0.281,5.004338801292544,-18.44943354802297,49.08222222,-125.7725,TOFINO A,0.6930212073320815,0.39410149080358675,0.971959754334786
203,768,371,0.08,5.029547406576533,-17.84743393457936,49.31658333,-124.92683329999998,PORT ALBERNI (AUT),0.4830623108678503,0.1609663569221291,0.971959754334786
204,768,640,0.321,5.04256241367178,-5.954438330658734,52.17083333,-106.7,SASKATOON INTL A,0.8729349889047611,0.35741387973567185,0.971959754334786
205,768,900,0.139,5.020598546046365,5.562707450942914,52.19611111,-87.93611111,LANSDOWNE HOUSE (AUT),1.4684153189611946,0.09200558187319319,0.971959754334786
206,769,379,0.475,5.079146689740198,-17.48698992426041,49.48661111,-124.43494440000002,SISTERS ISLAND,2.5236734220351824,0.18294002673955612,0.971959754334786
207,769,399,0.3,5.083444099503577,-16.60690557305561,49.78320833,-123.16119440000001,SQUAMISH AIRPORT,1.3505871925349675,0.2158971504484235,0.971959754334786
208,769,514,0.099,5.073142772373729,-11.547420269197556,51.19335833,-115.5522361,BANFF CS,0.3954034518286452,0.24335653933755774,0.971959754334786
209,769,1191,0.305,5.058509723741355,18.448032282431036,49.13333333,-68.2,BAIE-COMEAU A,2.4862562876381116,0.1192345803391526,0.971959754334786
210,771,424,0.278,5.17993276318436,-15.499915037348574,50.22444444,-121.58194440000001,LYTTON A,1.4965900535546974,0.18054697815429194,0.971959754334786
211,771,1296,0.354,5.165444231688623,23.0678576687051,47.42527778,-61.77472222,ILES DE LA MADELEINE,0.5700542402893656,0.6035807274407059,0.971959754334786
212,772,459,0.125,5.207796525122266,-13.958871018330044,50.703,-119.2906778,SALMON ARM CS,1.1092216585900085,0.10953173186889179,0.971959754334786
213,773,476,0.221,5.269597433612625,-13.21091076569129,50.96666667,-118.18333329999999,REVELSTOKE A,1.3273571329868146,0.161827665192591,0.971959754334786
214,774,549,0.34299999999999997,5.30989534393918,-9.98887389338274,51.76752278,-113.20558190000001,THREE HILLS,1.0032636265605468,0.332297700136657,0.971959754334786
215,776,375,0.303,5.398795792297833,-17.691787034811796,49.71666667,-124.9,COMOX A,0.9789079762156754,0.30084932671807585,0.971959754334786
216,776,574,0.247,5.398588605657063,-8.8618198452816,52.07416667,-111.44944440000002,CORONATION CLIMATE,0.6606373048133346,0.3633976730825485,0.971959754334786
217,776,1213,0.364,5.405598077139555,19.402389265309935,49.10916667,-66.65444444,CAP-CHAT,1.6866251021853913,0.2097640727150601,0.971959754334786
218,776,1251,0.389,5.366081946486445,21.097426835756565,48.41944444,-64.31694444,CAP-D'ESPOIR,0.7546696614072523,0.5010037686306258,0.971959754334786
219,777,381,0.21899999999999997,5.420250279987988,-17.40771589134421,49.83416667,-124.50027779999999,POWELL RIVER A,0.7664308599934131,0.2777278386221915,0.971959754334786
220,777,443,0.23199999999999998,5.418355142112611,-14.664387962283548,50.7025,-120.44861110000001,KAMLOOPS A,1.8426457642298426,0.12237548170302756,0.971959754334786
221,777,611,0.183,5.410328566512973,-7.227467436188458,52.35974,-108.83472330000001,SCOTT CDA,0.46385334648508464,0.38345877288822205,0.971959754334786
222,777,702,0.16699999999999998,5.42698765633609,-3.2247601921992657,52.81666667,-102.3166667,HUDSON BAY(AUT),1.2091164752103247,0.1342445349987265,0.971959754334786
223,777,1201,0.387,5.422683544978833,18.88228840819151,49.31666667,-67.38111111,POINTE-DES-MONTS,3.2214625300593087,0.1167632469469192,0.971959754334786
224,779,529,0.24100000000000002,5.517421654690141,-10.882923913536082,51.77805556,-114.6825,SUNDRE A,0.9801258951306983,0.23899205393756848,0.971959754334786
225,780,670,0.19899999999999998,5.541946668719024,-4.606202104116121,52.81666667,-104.6,MELFORT,0.7335689187906478,0.2636698286392669,0.971959754334786
226,782,1246,0.22399999999999998,5.649388127428878,20.855594817345434,48.77527778,-64.47972222,GASPE A,0.6954822769237863,0.31304749552209016,0.971959754334786
227,785,541,0.223,5.804792691602261,-10.317703558344848,52.18222222,-113.89444440000001,RED DEER REGIONAL A,0.8310481477327628,0.260811633848146,0.971959754334786
228,785,621,0.24,5.761985990114917,-6.8094612132902,52.76916667,-108.24361110000001,NORTH BATTLEFORD,0.6600263893224023,0.353425779353806,0.971959754334786
229,787,1230,0.457,5.868297986258983,20.15536491863967,49.25083333,-65.32472222,CAP-MADELEINE,1.4573375408231568,0.30479253795939765,0.971959754334786
230,790,657,0.228,6.005225677793788,-5.20952598257508,53.21444444,-105.67305559999998,PRINCE ALBERT A,0.9288406730420824,0.23858432389974704,0.971959754334786
231,791,545,0.18600000000000005,6.047071002088248,-10.17697657634161,52.44889056,-113.75583470000001,LACOMBE CDA 2,0.6878181380112512,0.2628376664055245,0.971959754334786
232,792,582,0.217,6.101757326046463,-8.510033726362712,52.82944611,-111.0955575,WAINWRIGHT CFB AIRFIELD 21,0.5996141199666677,0.35175166772652594,0.971959754334786
233,792,1330,0.608,6.079406950452909,24.598249512028683,47.57388889,-59.15472222,PORT AUX BASQUES,1.1491250300762632,0.5142621691882655,0.971959754334786
234,794,430,0.09699999999999999,6.191028649156655,-15.238699301897416,51.26638889,-121.68472220000001,CLINTON A,0.645538844087665,0.14604868015916153,0.971959754334786
235,794,529,0.129,6.175998763409877,-10.874592927333422,52.42139056,-114.91222309999999,ROCKY MTN HOUSE (AUT),0.7240937514973528,0.17315825202179747,0.971959754334786
236,796,343,0.71,6.248778810188268,-19.10974178384189,50.0,-127.41666670000001,SPRING ISLAND,1.885092911215418,0.3660782030805898,0.971959754334786
237,797,632,0.172,6.295173195560265,-6.3103094044424735,53.36666667,-107.55,SPIRITWOOD WEST,0.9281692027828857,0.18011487263781656,0.971959754334786
238,798,806,0.172,6.378241100142728,1.3922661287442633,53.85722222,-94.65361111,ISLAND LAKE A,1.9861953656634812,0.08416950348171731,0.971959754334786
239,800,598,0.26,6.46704523008424,-7.8170025244777985,53.30916667,-110.0725,LLOYDMINSTER,0.7499588010457151,0.3369645582859691,0.971959754334786
240,800,763,0.11800000000000001,6.4610481802002715,-0.49984831390568507,53.95833333,-97.84416667,NORWAY HOUSE,1.1032961802432355,0.1039532748008061,0.971959754334786
241,800,1207,0.136,6.435424390605278,19.137592167078992,50.1625,-66.43388889,POINTE NOIRE CS,0.40558912906306344,0.325912400302469,0.971959754334786
242,801,870,0.198,6.510376338939495,4.213537302925556,53.81777778,-89.89694444,BIG TROUT LAKE A,1.8241487670370549,0.10550018443445208,0.971959754334786
243,802,560,0.198,6.516775361034116,-9.491789932268404,53.05,-112.81666670000001,CAMROSE,0.6772214421194156,0.28417297413975406,0.971959754334786
244,802,720,0.25,6.535111983149067,-2.420747743804285,53.97138889,-101.09111109999999,THE PAS A,1.3728820844185452,0.17699257739721302,0.971959754334786
245,802,1209,0.36,6.5325037176877245,19.21483378047518,50.22333333,-66.26555556,SEPT-ILES A,0.9460878171580662,0.3698446436099314,0.971959754334786
246,803,468,0.191,6.576147475295561,-13.555366981630291,52.129,-119.2899167,BLUE RIVER CS,1.0911087891954194,0.1701428078632175,0.971959754334786
247,803,588,0.213,6.585709845611426,-8.260379560551643,53.35,-110.83333329999999,VERMILION A,0.6174343734680506,0.3353027245802053,0.971959754334786
248,803,1351,0.596,6.5974818848218275,25.503337381900696,47.61666667,-57.61666667,BURGEO NL,0.9857212430891227,0.5876793440791829,0.971959754334786
249,806,653,0.147,6.729576085341241,-5.362373900028919,53.91666667,-106.06666670000001,WASKESIU LAKE,1.3482498677632597,0.10597300048265357,0.971959754334786
250,806,1389,0.544,6.71476506251557,27.179790829505052,46.91666667,-55.38333333,ST LAWRENCE,0.8527944854825379,0.6200158600450406,0.971959754334786
251,809,349,0.278,6.867564660433124,-18.82276917077382,50.68055556,-127.36666670000001,PORT HARDY A,1.029426212002864,0.26248099043384254,0.971959754334786
252,809,551,0.253,6.865799578478264,-9.887871635043584,53.31,-113.57944440000001,EDMONTON INTL A,0.9211912833102832,0.266943274759443,0.971959754334786
253,810,572,0.23600000000000002,6.878005261863822,-8.976850466754485,53.50527861,-112.09777890000001,VEGREVILLE,0.7855197680285383,0.2920136594381364,0.971959754334786
254,813,1236,0.433,7.044912937593031,20.436535753538802,50.22083333,-64.20722222,ILE AUX PERROQUETS,1.3903449452934395,0.302700833380696,0.971959754334786
255,814,1236,0.251,7.086267298013481,20.40473616969875,50.27138889,-64.22638889,LONGUE-POINTE-DE-MINGAN,0.8535880869463488,0.2858075248106938,0.971959754334786
256,815,432,0.19699999999999998,7.133638888131437,-15.169553726359851,52.18333333,-122.05444440000001,WILLIAMS LAKE A,1.5658980196284085,0.1222787622206653,0.971959754334786
257,815,490,0.067,7.132850238554062,-12.592642888786552,52.92638889,-118.02972220000001,JASPER WARDEN,0.2613242648214402,0.2491973088872068,0.971959754334786
258,815,553,0.20199999999999999,7.114992147794185,-9.794982561591828,53.57305778,-113.51666940000001,EDMONTON BLATCHFORD,0.7134670712321983,0.2751856088278097,0.971959754334786
259,815,1328,0.41700000000000004,7.124532675029857,24.51333158526017,48.54138889,-58.55,STEPHENVILLE A,0.9862230883976384,0.41096910255480523,0.971959754334786
260,816,562,0.09300000000000001,7.142631637147242,-9.392843562890613,53.68277778,-112.86805559999999,ELK ISLAND NAT PARK,0.32386689631489485,0.27910310742363426,0.971959754334786
261,816,622,0.231,7.135256531694517,-6.770335532255225,54.13333333,-108.51666670000002,MEADOW LAKE,1.3406945827600416,0.16746745018475306,0.971959754334786
262,817,554,0.245,7.200238602850177,-9.745862754574896,53.66666667,-113.46666670000002,EDMONTON NAMAO A,0.8650219203923416,0.27528798311147495,0.971959754334786
263,818,713,0.146,7.265521132500885,-2.727317658915374,54.68333333,-101.6833333,FLIN FLON,1.6114966671582542,0.08805858989650836,0.971959754334786
264,818,1244,0.298,7.255328756806281,20.762506711128115,50.28194444,-63.61138889,HAVRE ST. PIERRE,0.868643855267114,0.33344391379214755,0.971959754334786
265,823,404,0.12300000000000001,7.486040828213594,-16.408921290076986,52.11444444,-124.13555559999999,PUNTZI MOUNTAIN (AUT),0.49539311191427765,0.2413256198117379,0.971959754334786
266,824,514,0.218,7.522540248620198,-11.511341693922931,53.57888889,-116.465,EDSON,1.4690054818082168,0.1442385539529565,0.971959754334786
267,824,1403,0.48200000000000004,7.51460038982457,27.81527856645345,47.29388889,-53.99333333,ARGENTIA (AUT),0.8355821507037543,0.5606685125990233,0.971959754334786
268,825,1032,0.242,7.542721410153253,11.401670218484146,53.62527778,-77.70416667,LA GRANDE RIVIERE A,1.3962739704023912,0.1684585300127252,0.971959754334786
269,826,599,0.215,7.579602205498168,-7.751482276333977,54.41666667,-110.28333329999998,COLD LAKE A,1.151155038214925,0.18153188775165077,0.971959754334786
270,827,1268,0.307,7.6542643015069505,21.85600961365729,50.19000111,-61.81083361,NATASHQUAN A,0.7007145181780303,0.4258391068543081,0.971959754334786
271,827,1333,0.166,7.665857832939482,24.70211563681722,48.93333333,-57.91666667,CORNER BROOK,0.6313065261785068,0.2555736595917161,0.971959754334786
272,833,667,0.159,7.904538324729805,-4.758065253311719,55.15138889,-105.26694440000001,LA RONGE A,1.750863060580085,0.08826595547000073,0.971959754334786
273,834,526,0.16399999999999998,7.972963239537783,-10.980790802047476,54.14388889,-115.78666670000001,WHITECOURT A,1.096374086955638,0.1453896089003011,0.971959754334786
274,835,432,0.149,8.020698385001833,-15.164287207634962,53.02611111,-122.5102778,QUESNEL,1.5259400004730204,0.09490674820175779,0.971959754334786
275,835,925,0.145,7.980106995273844,6.671660120088416,54.98333333,-85.43333333,PEAWANUCK (AUT),1.0542618109053725,0.13368042256743928,0.971959754334786
276,837,1337,0.282,8.070483437802531,24.875225889222307,49.20916667,-57.39444444,DEER LAKE A,0.7856067886977793,0.3488929253994167,0.971959754334786
277,838,578,0.204,8.109405078695744,-8.687576342126368,54.76888889,-112.0236111,LAC LA BICHE CLIMATE,1.4301425298149284,0.13864337697163323,0.971959754334786
278,840,1416,0.45899999999999996,8.22406999626322,28.3736987013005,47.61861111,-52.7525,ST. JOHN'S INTL A,0.7767161540536973,0.5743791022129612,0.971959754334786
279,841,374,0.265,8.274004435315417,-17.733708226324985,52.3875,-126.59583329999998,BELLA COOLA A,0.6511080938752338,0.3955861358837202,0.971959754334786
280,841,1357,0.115,8.27658893315548,25.76313143670091,48.96666667,-56.06666667,BADGER (AUT),0.3687941052641685,0.3030834011526169,0.971959754334786
281,842,763,0.145,8.307440636147337,-0.48986586202626836,55.80472222,-97.8625,THOMPSON A,1.550904289117062,0.09087225134877829,0.971959754334786
282,842,1084,0.17,8.312570242602417,13.684976510224804,53.75472222,-73.67527778,LA GRANDE 4 A,1.038075286601125,0.15917261529067075,0.971959754334786
283,842,1124,0.307,8.299960359573916,15.44560701182247,53.2,-70.9,NITCHEQUON,2.296944604275211,0.12990807180347094,0.971959754334786
284,852,1377,0.424,8.7386436080759,26.64221291337854,48.93694444,-54.56805556,GANDER INTL A,1.3236360015426334,0.31134763285197287,0.971959754334786
285,853,629,0.21600000000000005,8.815509382302768,-6.460069106635214,55.84055778,-108.4205581,BUFFALO NARROWS (AUT),1.870400480646599,0.11224510959478382,0.971959754334786
286,855,436,0.21100000000000002,8.865117140250923,-14.980275179418216,53.88416667,-122.6775,PRINCE GEORGE,2.1572167968365674,0.09506856634223453,0.971959754334786
287,855,803,0.251,8.876679921987252,1.2833498653285929,56.35777778,-94.71083333,GILLAM A,1.678655610485876,0.1453317147448833,0.971959754334786
288,855,1178,0.20199999999999999,8.892514396232245,17.839988896406474,52.92277778,-66.86472222,WABUSH A,1.7111804604641196,0.11473709226575379,0.971959754334786
289,856,313,1.111,8.924111877737522,-20.434382001474788,51.93583333,-131.0158333,CAPE ST JAMES,1.725682901863076,0.6257507018816296,0.971959754334786
290,856,1323,0.591,8.917579732475861,24.275195660682837,50.23638889,-57.58111111,DANIELS HARBOUR,1.0405234448524472,0.5520569648416871,0.971959754334786
291,857,545,0.317,8.953923212545519,-10.136018786567163,55.29305556,-114.77722220000001,SLAVE LAKE,2.048991704829225,0.15037212761669375,0.971959754334786
292,857,695,0.083,8.975723983482212,-3.5215659822540544,56.33333333,-103.2833333,SOUTHEND,0.7382492889775508,0.10927563468637541,0.971959754334786
293,858,1398,0.7,8.995479641524717,27.61497888610964,48.66722222,-53.11416667,BONAVISTA,1.129973380539971,0.6021131468683152,0.971959754334786
294,861,1022,0.313,9.13979917784757,10.955175450483926,55.28194444,-77.76527778,KUUJJUARAPIK A,0.7905077696731433,0.3848455572202375,0.971959754334786
295,863,1351,0.353,9.231967574559613,25.520743079933737,49.91666667,-55.66666667,LA SCIE,0.6533284100387138,0.525159763463904,0.971959754334786
296,865,1365,0.609,9.307926075626447,26.1300268126886,49.68333333,-54.8,TWILLINGATE (AUT),1.0219557140199345,0.5792065960094417,0.971959754334786
297,867,493,0.284,9.437886557981983,-12.45984198960441,55.18,-118.88472220000001,GRANDE PRAIRIE A,1.2797185172667318,0.21570100495275157,0.971959754334786
298,867,723,0.168,9.42309185147768,-2.2572800940771485,56.86388889,-101.07611109999999,LYNN LAKE,1.367450345750867,0.11941145741462511,0.971959754334786
299,877,596,0.16,9.875099027183095,-7.879752848600816,56.65333333,-111.2233333,FORT MCMURRAY A,1.4359519711620004,0.10829997368764441,0.971959754334786
300,880,399,0.055,9.993046102170732,-16.637215800815376,54.38316667,-125.95866670000001,BURNS LAKE DECKER LAKE,0.5497448397637138,0.09724108826813173,0.971959754334786
301,881,668,0.139,10.018220835115724,-4.7207232354742645,57.25638889,-105.6175,KEY LAKE,0.7397686638614097,0.18262791120042052,0.971959754334786
302,882,1315,0.5579999999999999,10.09625351648879,23.91485136457841,51.44194444,-57.18611111,LOURDES DE BLANC SABLON A,1.3043796671987766,0.415794232735583,0.971959754334786
303,883,1207,0.212,10.125734161991552,19.12731413330217,53.56194444,-64.10638889,CHURCHILL FALLS A,1.7881287588734367,0.11523525187794331,0.971959754334786
304,885,517,0.2,10.227451806042815,-11.38184000759265,56.22722222,-117.44833329999999,PEACE RIVER A,1.0352128350856202,0.1877796954197148,0.971959754334786
305,887,315,0.531,10.323772689221395,-20.314826540757643,53.25416667,-131.8138889,SANDSPIT,0.8603150068645384,0.5999089001513093,0.971959754334786
306,887,441,0.109,10.289016576701737,-14.764541630471195,55.29944444,-123.13333329999999,MACKENZIE,1.0162283715794744,0.10425177665314407,0.971959754334786
307,887,594,0.631,10.290254007494347,-7.9895762516515,57.04111111,-111.5588889,MILDRED LAKE,4.821485339274175,0.1272028351905301,0.971959754334786
308,889,462,0.209,10.38206263167452,-13.816321842588273,55.68722222,-121.62666670000002,CHETWYND A,1.7797159219888166,0.1141415807692295,0.971959754334786
309,895,367,0.275,10.64777819559991,-18.038647503883904,54.46861111,-128.5783333,TERRACE A,0.803442529710363,0.3326795913310968,0.971959754334786
310,895,387,0.165,10.666020246224942,-17.140618041173113,54.82527778,-127.1827778,SMITHERS,1.2651480783696378,0.12676252069394794,0.971959754334786
311,895,1162,0.315,10.64635467799349,17.15967429927932,54.8,-66.8,SCHEFFERVILLE,1.3616968742152817,0.22484249498765693,0.971959754334786
312,897,477,0.264,10.754075326788575,-13.16379533089506,56.23833333,-120.74027779999999,FORT ST. JOHN A,1.3139089545316367,0.19529311696931972,0.971959754334786
313,898,342,0.516,10.795326265833655,-19.128600423923935,54.17223389,-130.36085,HOLLAND ROCK,0.886510527027455,0.56573635388,0.971959754334786
314,899,1255,0.302,10.842919556161506,21.254575182211557,53.31666667,-60.41666667,GOOSE A,2.0636431092627614,0.1422396365396582,0.971959754334786
315,900,694,0.18100000000000002,10.882796058295737,-3.5747623694192856,58.22916667,-103.6780556,COLLINS BAY SK,1.5771643894786964,0.11154494528800835,0.971959754334786
316,901,342,0.335,10.919285178335954,-19.126136662526037,54.28611111,-130.4447222,PRINCE RUPERT,0.5748409968828595,0.566428837657355,0.971959754334786
317,902,340,0.631,10.967979467992702,-19.21085652689934,54.295919999999995,-130.609,LUCY ISLAND LIGHTSTATION,1.011110534471946,0.6065673178902742,0.971959754334786
318,909,810,0.3720000000000001,11.268457599121216,1.5517889441548407,58.73916667,-94.06638889,CHURCHILL A,0.9033621208634774,0.40024816212897574,0.971959754334786
319,909,1325,0.7090000000000001,11.27986689754487,24.383441139208454,52.25,-55.6,BATTLE HARBOUR LOR,1.333423926442387,0.5168044851737089,0.971959754334786
320,924,607,0.17,11.94254780828768,-7.427261310792818,58.76722222,-111.1172222,FORT CHIPEWYAN,0.8555837522567445,0.19312330067171526,0.971959754334786
321,926,670,0.125,12.012536269432509,-4.60835687106438,59.25027778,-105.8413889,STONY RAPIDS,0.8762357631471113,0.13865557011218504,0.971959754334786
322,928,1292,0.517,12.101795426508016,22.892900269297673,53.6825,-57.04194444,CARTWRIGHT A,1.3980217565602782,0.35943875024338223,0.971959754334786
323,930,1000,0.331,12.19060493760752,9.99096232096503,58.47194444,-78.07694444,INUKJUAK A,0.8481985232907644,0.37929643809875896,0.971959754334786
324,937,535,0.13699999999999998,12.49905047634905,-10.59401058291503,58.62166667,-117.1647222,HIGH LEVEL,0.8739538090295175,0.15236329994571635,0.971959754334786
325,937,641,0.11699999999999999,12.505028437108782,-5.9288253650099705,59.56666667,-108.48333329999998,URANIUM CITY (AUT),0.5993779058490138,0.18972886745981654,0.971959754334786
326,954,602,0.151,13.254405188803434,-7.616407162004414,60.02027778,-111.96194440000001,FORT SMITH A,0.9086242956976559,0.16152542211284754,0.971959754334786
327,956,1115,0.39799999999999996,13.37070616294306,15.064053083611483,58.08944444,-68.42222222,KUUJJUAQ A,1.1849167906729383,0.3264701667410338,0.971959754334786
328,960,474,0.139,13.533499339002505,-13.294575311602362,58.83638889,-122.59694440000001,FORT NELSON A,1.2778910595533735,0.10572294472406274,0.971959754334786
329,963,731,0.6829999999999999,13.680146074231128,-1.9287538391095849,61.13194444,-100.8838889,ENNADAI LAKE (AUT),1.9051781009615676,0.34844433277687054,0.971959754334786
330,981,564,0.18100000000000002,14.46895520151025,-9.32449190230265,60.83972222,-115.78277779999999,HAY RIVER A,1.050623362203581,0.16744793792288343,0.971959754334786
331,984,387,0.092,14.589709320165424,-17.15233558751925,58.42416097,-130.02819445,DEASE LAKE A,0.479350171746969,0.18654483229433771,0.971959754334786
332,993,475,0.114,14.997475584227825,-13.24218056297659,60.23333333,-123.46666670000002,FORT LIARD,1.4229941231139172,0.07786638763601927,0.971959754334786
333,1002,827,0.441,15.383269314540911,2.3130205801707153,62.81055556,-92.11472222,RANKIN INLET A,1.2022646461175674,0.3565223788670945,0.971959754334786
334,1008,644,0.31,15.66280786056841,-5.760239646527088,62.71138889,-109.16833329999999,FORT RELIANCE (AUT),1.2052766736814244,0.2499903386692643,0.971959754334786
335,1013,416,0.16699999999999998,15.88092228038039,-15.851304381969424,60.11638889,-128.8225,WATSON LAKE A,1.958562723520967,0.0828757113696653,0.971959754334786
336,1013,587,0.171,15.89441465403033,-8.283480216051686,62.46305556,-114.44027779999999,YELLOWKNIFE A,0.7927827520051409,0.20964774721810628,0.971959754334786
337,1018,511,0.17600000000000002,16.08575343958177,-11.66274810335931,61.76027778,-121.23666670000001,FORT SIMPSON A,1.602103563086572,0.1067751927555501,0.971959754334786
338,1033,375,0.128,16.75783181903663,-17.66313094916276,60.16666667,-132.7333333,TESLIN (AUT),1.0904278502190783,0.11409360878838264,0.971959754334786
339,1034,784,0.45899999999999996,16.80136773505555,0.41776576870344745,64.29888889,-96.07777778,BAKER LAKE A,1.2100426542853826,0.36868909179332887,0.971959754334786
340,1043,914,0.424,17.2356309048905,6.170777032640615,64.19333333,-83.35944444,CORAL HARBOUR A,1.0648466932020046,0.38701433593105083,0.971959754334786
341,1056,357,0.20600000000000002,17.77245824907277,-18.46801649232351,60.70944444,-135.06722219999997,WHITEHORSE A,0.8723240447682916,0.22952905012053146,0.971959754334786
342,1060,982,0.38299999999999995,17.945757407728394,9.19841703659083,64.23027778,-76.525,CAPE DORSET A,0.9987856693669633,0.3727131829456104,0.971959754334786
343,1070,333,0.159,18.431071766210742,-19.56070522252211,60.77250222,-137.58027890000002,HAINES JUNCTION,0.33494529391381656,0.46139355813428884,0.971959754334786
344,1075,1065,0.467,18.620333990762582,12.840917173356567,63.75666667,-68.55611111,IQALUIT A,0.8969450832668905,0.5060568520216564,0.971959754334786
345,1077,391,0.08800000000000001,18.715569773111653,-16.976191200472176,62.2075,-133.37583329999998,FARO (AUT),0.4313624076919252,0.19828445144099718,0.971959754334786
346,1090,325,0.342,19.30709299608938,-19.875540277862292,61.37055556,-139.04,BURWASH A,0.5598124913455512,0.5937885294119177,0.971959754334786
347,1112,485,0.235,20.252036644210936,-12.797166285422927,65.28138889,-126.7986111,NORMAN WELLS A,1.0797046852194472,0.21154908874203027,0.971959754334786
348,1117,383,0.135,20.495273245882135,-17.319926783450793,63.61638889,-135.86833330000002,MAYO A,1.4677552598962513,0.0893981240744939,0.971959754334786
