,ilocy,ilocx,TJan2.5 (degC),rlat,rlon,lat,lon,station_name,ratio,model_vals,best_tol
38,666,1142,248.54999999999998,0.4892824791896059,16.280985270212184,45.5167,-73.4167,MONTREAL/ST-HUBERT A,1.0042860199859045,248.61266402138844,1.0045392189423983
39,668,1049,246.54999999999998,0.6116695306403618,12.166449577432108,46.7097,-79.1011,BARRAGE TEMISCAMINGUE,1.0091203909195576,245.43072031728605,1.0045392189423983
40,669,1266,259.15,0.6616967255468574,21.753266688790557,43.8308,-66.0886,YARMOUTH A,0.9430734461260718,276.0403653164905,1.0045392189423983
41,670,1167,247.14999999999998,0.6886805319462729,17.390734475406397,45.3689,-71.8236,LENNOXVILLE,0.997935342263919,248.78552492026532,1.0045392189423983
42,671,1099,244.64999999999998,0.7156331962537236,14.348255532286624,46.2747,-75.9919,MANIWAKI AIRPORT,0.9954933865707568,246.87308145847712,1.0045392189423983
43,672,1140,246.74999999999997,0.7652575197208127,16.182646599358296,45.8094,-73.4347,L'ASSOMPTION,0.999790053310005,247.92210269887497,1.0045392189423983
44,672,1169,244.54999999999998,0.7807929838028224,17.463999638422727,45.4333,-71.6833,SHERBROOKE A,0.9880296560249142,248.63632836762636,1.0045392189423983
45,673,1122,242.04999999999998,0.8000267506142459,15.358025625125332,46.0803,-74.5558,ST-JOVITE,0.9821603124627011,247.56520382637777,1.0045392189423983
46,673,1126,244.74999999999997,0.8244980392844867,15.547958374592634,46.05,-74.2833,STE AGATHE DES MONTS,0.9923340330809277,247.7602960696817,1.0045392189423983
47,677,1258,260.45,1.0130631992300436,21.40976422531739,44.2858,-66.3467,BRIER ISLAND,0.9507451608440958,275.1865066988759,1.0045392189423983
48,679,959,242.14999999999998,1.1072814606393633,8.146944438375767,47.9667,-84.7833,WAWA (AUT),0.9621341377983568,252.8225143570175,1.0045392189423983
49,680,890,243.24999999999997,1.1206948848156557,5.08967868562008,48.3694,-89.3272,THUNDER BAY COMPOSITE,0.9963516783023767,245.24891193446737,1.0045392189423983
50,682,1145,248.24999999999997,1.2293698580048833,16.414836345231127,46.1833,-72.9167,LAC SAINT-PIERRE,1.0085226116591166,247.26947935475778,1.0045392189423983
51,682,1286,257.54999999999995,1.2052549376769126,22.638199832678378,43.99,-64.6642,WESTERN HEAD,0.9704460157928886,266.59811223732214,1.0045392189423983
52,684,1149,247.54999999999998,1.324199050408167,16.57320591671965,46.2258,-72.6572,NICOLET,1.0062533400778078,247.12830630700037,1.0045392189423983
53,684,1248,254.54999999999998,1.2872699655585567,20.949284627149368,44.7121,-66.8019,GRAND MANAN SAR CS,0.9331907122434581,274.0120050777756,1.0045392189423983
54,687,1274,255.64999999999998,1.434103189847353,22.120804518571795,44.4031,-65.2031,KEJIMKUJIK 1,0.9885851584678167,259.7757503467361,1.0045392189423983
55,688,1150,248.54999999999998,1.4756375012611829,16.62712774062688,46.3536,-72.5161,TROIS-RIVIERES,1.0118076604620214,246.76451130457207,1.0045392189423983
56,689,766,241.74999999999997,1.5321233667437582,-0.36729378923272993,49.0308,-97.56,GRETNA (AUT),1.0029859797119518,242.12437769974434,1.0045392189423983
57,689,795,239.24999999999997,1.5318919790453405,0.9194384967178424,49.0236,-95.5983,SPRAGUE,0.9933270834046143,241.9505237974792,1.0045392189423983
58,689,1157,243.45,1.5250089118547172,16.941728866058813,46.3036,-72.0608,LEMIEUX,0.9901157872923294,246.99643818458026,1.0045392189423983
59,690,934,245.14999999999998,1.574749328215675,7.060568712750296,48.5883,-86.2947,PUKASKWA (AUT),0.9815830169093835,250.8833030741638,1.0045392189423983
60,692,1288,258.65,1.649603054462942,22.733902481009608,44.36,-64.2961,LUNENBURG,0.9686114527468879,268.24385386174765,1.0045392189423983
61,693,746,241.54999999999998,1.7062631912498636,-1.2453482523306831,49.191,-98.9049,PILOT MOUND (AUT),1.000689059878901,242.4793655332859,1.0045392189423983
62,693,758,245.04999999999998,1.692542360181509,-0.7087051597006615,49.1876,-98.0839,MORDEN CDA CS,1.0158818954929567,242.3139310720607,1.0045392189423983
63,693,1177,246.34999999999997,1.7124441297757003,17.80970706466286,46.205,-70.785,BEAUCEVILLE,0.9995940100460295,247.56874701066317,1.0045392189423983
64,693,1250,253.74999999999997,1.7154081076878958,21.04652747769824,45.0731,-66.4492,POINT LEPREAU CS,0.947968136789258,268.8928213030229,1.0045392189423983
65,696,649,242.45,1.8530276791510933,-5.551048048175222,49.05,-105.48299999999999,CORONACH SPC,0.9932950662437009,245.19454682646165,1.0045392189423983
66,696,716,240.64999999999998,1.847991952515984,-2.6003980818173,49.2813,-100.986,MELITA,0.99801399532766,242.22341988212418,1.0045392189423983
67,697,686,240.84999999999997,1.8662740844535828,-3.895667948011195,49.2167,-102.96700000000001,ESTEVAN A,0.9950564070154386,243.14528219355785,1.0045392189423983
68,698,755,245.24999999999997,1.9070904135438949,-0.8589369087912421,49.3998,-98.3192,DEERWOOD RCS,1.0170283922501642,242.2383144098339,1.0045392189423983
69,698,1156,244.34999999999997,1.912047650760465,16.87935615011807,46.6908,-71.9717,DESCHAMBAULT,0.9968280987146529,246.24020778013693,1.0045392189423983
70,699,902,244.45,1.9686975720163602,5.651807495974578,49.1539,-88.3447,CAMERON FALLS (AUT),1.0149863819682945,241.93389826006538,1.0045392189423983
71,700,618,240.45,2.0296618475819366,-6.918639867745951,49.0583,-107.586,VAL MARIE SOUTHEAST,0.9818809226227013,245.99872513004783,1.0045392189423983
72,700,642,243.74999999999997,2.0064448994585153,-5.860683129353336,49.1678,-105.979,ROCKGLEN (AUT),0.9986547372024477,245.18627459088714,1.0045392189423983
73,700,759,242.14999999999998,2.002533166016492,-0.6691504847160616,49.4981,-98.0297,CARMAN U OF M CS,1.0052604687350373,241.97626329919515,1.0045392189423983
74,701,1273,255.54999999999998,2.0477520185861904,22.08183244528817,44.9833,-64.9167,GREENWOOD A,0.9651178486193975,265.9882394341312,1.0045392189423983
75,702,1007,239.34999999999997,2.1028662985791216,10.272256140147682,48.5697,-81.3767,TIMMINS VICTOR POWER A,0.9928570392069841,242.16624605482446,1.0045392189423983
76,702,1043,242.45,2.11790965152228,11.861579221272638,48.2458,-79.0342,ROUYN,1.0034727342791212,242.70767437198708,1.0045392189423983
77,702,1046,239.14999999999998,2.120200427078108,11.998605728555281,48.2167,-78.8333,ROUYN A,0.98978487675076,242.7149170016757,1.0045392189423983
78,702,1256,250.54999999999998,2.0923818993230565,21.32172942210499,45.3181,-65.8856,SAINT JOHN A,0.9486636446450225,265.3072063283251,1.0045392189423983
79,702,1297,258.25,2.0884435395051537,23.135648831882524,44.6,-63.5333,MCNABS ISLAND (AUT),0.9756201681337426,265.9049717966793,1.0045392189423983
80,703,1062,239.54999999999998,2.1295758090215102,12.715646487269279,48.0564,-77.7867,VAL-D'OR A,0.9921108079321747,242.55090053822153,1.0045392189423983
81,703,1164,246.95,2.1447730523095254,17.227659227146034,46.8018,-71.3825,QUEBEC/JEAN LESAGE INTL A,1.0100396784252712,245.6051632591175,1.0045392189423983
82,703,1165,248.45,2.14518437871605,17.296210159902433,46.7803,-71.2875,STE-FOY (U. LAVAL),1.0160426490979269,245.63709915899835,1.0045392189423983
